user_id,date,region,tenure_days,subscription_tier,login_count,session_duration_minutes,api_calls,feature_usage_score,resource_consumption_mb,cpu_usage_percent,support_tickets_created,login_avg_7d,session_avg_7d,login_trend_7d,engagement_score,inactivity_days,usage_drop_pct,volatility_score,resource_efficiency
user_00093,2025-01-11,US,892,Professional,2,37.1,43,0.645,295.9,19.0,0,3.29,54.69,-2.0,80.1,0,-0.32,1.328,0.1453
user_00093,2025-01-12,US,893,Professional,3,39.3,42,0.605,325.6,14.5,0,3.43,53.94,1.0,86.48,0,-1.24,1.288,0.129
user_00093,2025-01-13,US,894,Professional,4,61.6,65,0.673,529.4,53.0,0,3.43,54.44,0.0,138.9,0,-3.15,1.235,0.1228
user_00093,2025-01-14,US,895,Professional,7,44.9,42,0.626,346.3,35.0,0,3.86,53.39,3.0,92.94,0,-4.2,1.468,0.1213
user_00093,2025-01-15,US,896,Professional,4,60.2,70,0.545,554.5,53.1,0,3.86,54.96,0.0,145.14,0,-7.69,1.351,0.1262
user_00093,2025-01-16,US,897,Professional,4,47.6,49,0.638,373.8,37.3,0,4.14,50.47,2.0,100.18,0,-0.36,1.351,0.1311
user_00093,2025-01-17,US,898,Professional,6,35.6,38,0.625,276.4,43.2,0,4.29,46.61,1.0,75.6,0,3.83,1.439,0.1375
user_00093,2025-01-18,US,899,Professional,5,26.3,34,0.599,227.2,39.0,0,4.71,45.07,3.0,62.4,0,5.35,1.468,0.1496
user_00093,2025-01-19,US,900,Professional,5,35.5,32,0.657,295.1,23.1,0,5.0,44.53,2.0,77.22,0,5.53,1.369,0.1084
user_00093,2025-01-20,US,901,Professional,4,65.7,46,0.483,494.5,33.2,0,5.0,45.11,0.0,127.04,0,8.36,1.369,0.093
user_00093,2025-01-21,US,902,Professional,5,56.4,52,0.528,419.8,44.6,0,4.71,46.76,-2.0,112.34,0,6.87,1.383,0.1239
user_00093,2025-01-22,US,903,Professional,4,58.6,56,0.643,442.8,45.7,0,4.71,46.53,0.0,118.28,0,11.34,1.383,0.1265
user_00093,2025-01-23,US,904,Professional,4,71.7,58,0.52,498.8,36.5,0,4.71,49.97,0.0,132.7,0,4.68,1.222,0.1163
user_00093,2025-01-24,US,905,Professional,4,53.2,56,0.612,440.6,39.9,0,4.43,52.49,-2.0,116.76,0,-1.87,1.216,0.1271
user_00093,2025-01-25,US,906,Professional,1,37.1,32,0.534,291.3,5.7,0,3.86,54.03,-4.0,75.58,0,-3.99,1.383,0.1099
user_00093,2025-01-26,US,907,Professional,3,33.4,41,0.672,320.0,39.5,0,3.57,53.73,-2.0,83.88,0,-5.09,1.383,0.1281
user_00093,2025-01-27,US,908,Professional,3,49.0,51,0.499,421.4,24.9,0,3.43,51.34,-1.0,110.28,0,-4.85,1.424,0.121
user_00093,2025-01-28,US,909,Professional,4,50.6,39,0.517,299.2,46.9,0,3.29,50.51,-1.0,82.86,0,-1.44,1.177,0.1303
user_00093,2025-01-29,US,910,Professional,5,47.4,39,0.648,368.7,40.7,0,3.43,48.91,1.0,96.42,0,-1.85,1.207,0.1058
user_00093,2025-01-30,US,911,Professional,5,56.0,62,0.542,436.7,46.3,0,3.57,46.67,1.0,118.64,0,1.52,1.231,0.142
user_00093,2025-01-31,US,912,Professional,5,54.6,54,0.584,410.3,51.6,0,3.71,46.87,1.0,110.68,0,4.8,1.141,0.1316
user_00093,2025-02-01,US,913,Professional,2,30.8,36,0.624,229.0,17.9,0,3.86,45.97,1.0,63.36,0,6.58,1.231,0.1572
user_00093,2025-02-02,US,914,Professional,2,51.8,36,0.519,360.6,9.6,0,3.71,48.6,-1.0,93.88,0,6.27,1.277,0.0998
user_00093,2025-02-03,US,915,Professional,4,52.1,50,0.55,385.2,40.3,0,3.86,49.04,1.0,103.66,0,5.66,1.277,0.1298
user_00093,2025-02-04,US,916,Professional,2,54.2,51,0.609,391.7,28.3,0,3.57,49.56,-2.0,105.08,0,2.03,1.284,0.1302
user_00093,2025-02-05,US,917,Professional,5,46.0,55,0.599,340.1,48.1,0,3.57,49.36,0.0,95.22,0,0.57,1.345,0.1617
user_00093,2025-02-06,US,918,Professional,4,53.3,53,0.626,439.3,21.2,0,3.43,48.97,-1.0,115.62,0,-0.22,1.345,0.1206
user_00093,2025-02-07,US,919,Professional,3,55.7,42,0.615,399.9,36.5,0,3.14,49.13,-2.0,104.62,0,-0.23,1.342,0.105
user_00093,2025-02-08,US,920,Professional,5,26.4,49,0.47,255.0,21.7,0,3.57,48.5,3.0,72.48,0,-1.8,1.204,0.1922
user_00093,2025-02-09,US,921,Professional,2,37.1,44,0.639,294.2,18.6,0,3.57,46.4,0.0,80.06,0,-0.05,1.277,0.1496
user_00093,2025-02-10,US,922,Professional,4,51.6,52,0.602,443.8,30.4,0,3.57,46.33,0.0,115.88,0,-1.43,1.267,0.1172
user_00093,2025-02-11,US,923,Professional,4,59.1,45,0.637,415.5,47.2,0,3.86,47.03,2.0,109.62,0,-0.13,1.267,0.1083
user_00093,2025-02-12,US,924,Professional,4,60.8,52,0.583,428.6,33.4,0,3.71,49.14,-1.0,114.68,0,-1.6,1.216,0.1213
user_00093,2025-02-13,US,925,Professional,4,53.1,46,0.618,374.7,37.9,0,3.71,49.11,0.0,100.56,0,-0.75,1.158,0.1228
user_00093,2025-02-14,US,926,Professional,4,37.9,34,0.68,275.8,31.3,0,3.86,46.57,1.0,74.14,0,1.04,1.092,0.1233
user_00093,2025-02-15,US,927,Professional,2,42.9,41,0.492,249.8,18.6,0,3.43,48.93,-3.0,71.44,0,1.78,1.092,0.1641
user_00093,2025-02-16,US,928,Professional,2,40.8,40,0.53,301.5,17.8,0,3.43,49.46,0.0,81.06,0,0.7,1.092,0.1327
user_00093,2025-02-17,US,929,Professional,5,63.0,57,0.548,445.6,49.6,0,3.57,51.09,1.0,120.32,0,1.26,1.158,0.1279
user_00093,2025-02-18,US,930,Professional,5,59.6,48,0.592,451.1,56.5,0,3.71,51.16,1.0,118.04,0,0.97,1.122,0.1064
user_00093,2025-02-19,US,931,Professional,4,62.1,59,0.582,454.5,36.0,0,3.71,51.34,0.0,122.22,0,1.8,1.069,0.1298
user_00093,2025-02-20,US,932,Professional,4,46.2,50,0.56,359.5,40.0,0,3.71,50.36,0.0,97.34,0,0.96,1.069,0.1391
user_00093,2025-02-21,US,933,Professional,6,36.6,46,0.517,302.0,41.2,0,4.0,50.17,2.0,83.32,0,-1.93,1.207,0.1523
user_00093,2025-02-22,US,934,Professional,1,21.1,17,0.579,171.5,20.7,0,3.86,47.06,-1.0,43.92,0,0.01,1.393,0.0991
user_00093,2025-02-23,US,935,Professional,2,45.3,42,0.507,373.9,16.6,0,3.86,47.7,0.0,97.04,0,-1.1,1.393,0.1123
user_00093,2025-02-24,US,936,Professional,4,44.0,37,0.627,287.6,32.1,0,3.71,44.99,-1.0,78.62,0,2.39,1.393,0.1287
user_00093,2025-02-25,US,937,Professional,2,41.1,31,0.544,295.5,18.6,0,3.29,42.34,-3.0,77.22,0,6.29,1.454,0.1049
user_00093,2025-02-26,US,938,Professional,3,50.9,43,0.638,400.8,36.1,0,3.14,40.74,-1.0,104.14,0,8.36,1.453,0.1073
user_00093,2025-02-27,US,939,Professional,3,58.5,61,0.48,453.7,31.9,0,3.0,42.5,-1.0,121.64,0,6.1,1.447,0.1344
user_00093,2025-02-28,US,940,Professional,3,55.1,54,0.601,448.9,37.2,0,2.57,45.14,-3.0,117.9,0,3.99,1.437,0.1203
user_00093,2025-03-01,US,941,Professional,3,31.6,25,0.521,264.9,42.0,0,2.86,46.64,2.0,67.7,0,0.15,1.393,0.0944
user_00093,2025-03-02,US,942,Professional,4,28.3,32,0.655,218.9,28.1,0,3.14,44.21,2.0,60.24,0,4.18,1.345,0.1462
user_00093,2025-03-03,US,943,Professional,3,51.9,61,0.625,437.0,35.1,0,3.0,45.34,-1.0,116.98,0,-1.94,1.277,0.1396
user_00093,2025-03-04,US,944,Professional,3,52.0,45,0.634,441.7,23.8,0,3.14,46.9,1.0,113.14,0,-7.84,1.188,0.1019
user_00093,2025-03-05,US,945,Professional,5,56.6,49,0.561,415.9,45.7,0,3.43,47.71,2.0,110.7,0,-9.82,1.267,0.1178
user_00093,2025-03-06,US,946,Professional,5,43.5,53,0.618,354.4,30.1,0,3.71,45.57,2.0,96.98,0,-6.03,1.336,0.1495
user_00093,2025-03-07,US,947,Professional,4,65.1,69,0.602,418.9,33.2,0,3.86,47.0,1.0,118.7,0,-3.32,1.122,0.1647
user_00093,2025-03-08,US,948,Professional,3,36.6,31,0.647,246.0,16.6,0,3.86,47.71,0.0,66.72,0,-1.42,0.929,0.126
user_00093,2025-03-09,US,949,Professional,2,46.5,41,0.526,341.5,16.9,0,3.57,50.31,-2.0,90.5,0,-6.43,0.929,0.1201
user_00093,2025-03-10,US,950,Professional,4,49.5,50,0.578,400.4,38.0,0,3.71,49.97,1.0,106.18,0,-2.71,0.929,0.1249
user_00093,2025-03-11,US,951,Professional,4,58.2,67,0.544,439.0,45.7,0,3.86,50.86,1.0,120.74,0,-0.62,0.855,0.1526
user_00093,2025-03-12,US,952,Professional,5,64.8,68,0.566,520.5,53.9,0,3.86,52.03,0.0,138.96,0,-2.11,0.929,0.1306
user_00093,2025-03-13,US,953,Professional,3,46.7,46,0.642,382.4,18.7,0,3.57,52.49,-2.0,100.52,0,-4.12,0.929,0.1203
user_00093,2025-03-14,US,954,Professional,5,47.3,53,0.632,340.6,43.2,0,3.71,49.94,1.0,94.98,0,-2.43,0.975,0.1556
user_00093,2025-03-15,US,955,Professional,5,41.0,40,0.527,324.2,36.6,0,4.0,50.57,2.0,86.54,0,-3.87,0.997,0.1234
user_00093,2025-03-16,US,956,Professional,4,48.7,46,0.648,372.1,29.1,0,4.29,50.89,2.0,99.16,0,-2.28,0.997,0.1236
user_00093,2025-03-17,US,957,Professional,4,49.4,44,0.677,371.9,32.8,0,4.29,50.87,0.0,98.66,0,-2.54,0.961,0.1183
user_00093,2025-03-18,US,958,Professional,3,54.9,48,0.553,366.6,32.3,0,4.14,50.4,-1.0,99.6,0,-0.55,0.961,0.1309
user_00093,2025-03-19,US,959,Professional,2,50.5,51,0.51,448.2,28.6,0,3.71,48.36,-3.0,115.64,0,3.05,1.051,0.1138
user_00093,2025-03-20,US,960,Professional,3,65.5,59,0.596,522.1,38.3,0,3.71,51.04,0.0,136.12,0,0.79,1.008,0.113
user_00093,2025-03-21,US,961,Professional,5,54.6,41,0.662,397.2,38.7,0,3.71,52.09,0.0,104.16,0,-1.46,1.069,0.1032
user_00093,2025-03-22,US,962,Professional,1,37.7,38,0.574,285.8,15.3,0,3.14,51.61,-4.0,76.4,0,0.59,1.284,0.133
user_00093,2025-03-23,US,963,Professional,4,43.7,58,0.676,343.9,31.8,0,3.14,50.9,0.0,96.12,0,1.38,1.204,0.1687
user_00093,2025-03-24,US,964,Professional,4,47.0,44,0.59,303.9,53.9,0,3.14,50.56,0.0,84.58,0,1.86,1.204,0.1448
user_00093,2025-03-25,US,965,Professional,2,48.9,49,0.58,401.9,30.1,0,3.0,49.7,-1.0,105.46,0,-0.0,1.284,0.1219
user_00093,2025-03-26,US,966,Professional,5,42.3,42,0.623,323.1,38.3,0,3.43,48.53,3.0,87.18,0,0.37,1.284,0.13
user_00093,2025-03-27,US,967,Professional,4,50.5,53,0.558,453.8,30.7,0,3.57,46.39,1.0,117.96,0,4.2,1.277,0.1168
user_00093,2025-03-28,US,968,Professional,4,56.0,49,0.563,430.3,32.4,0,3.43,46.59,-1.0,113.16,0,4.15,1.222,0.1139
user_00093,2025-03-29,US,969,Professional,2,33.7,20,0.615,206.3,19.1,0,3.57,46.01,1.0,54.6,0,5.09,1.216,0.0969
user_00093,2025-03-30,US,970,Professional,3,26.3,21,0.577,151.7,26.2,0,3.43,43.53,-1.0,42.8,0,9.08,1.204,0.1384
user_00093,2025-03-31,US,971,Professional,5,65.8,65,0.462,510.3,24.7,0,3.57,46.21,1.0,136.22,0,4.03,1.277,0.1274
user_00094,2025-01-01,EU,527,Enterprise,4,56.9,54,0.874,403.0,39.1,0,4.0,56.9,0.0,109.38,0,0.0,0.0,0.134
user_00094,2025-01-02,EU,528,Enterprise,5,57.3,49,0.798,371.0,33.9,0,4.5,57.1,0.0,101.86,0,0.0,0.0,0.1321
user_00094,2025-01-03,EU,529,Enterprise,5,59.6,55,0.814,476.8,31.4,0,4.67,57.93,0.0,125.28,0,0.0,0.0,0.1154
user_00094,2025-01-04,EU,530,Enterprise,2,44.7,42,0.813,316.9,13.6,0,4.0,54.62,0.0,85.52,0,0.0,0.0,0.1325
user_00094,2025-01-05,EU,531,Enterprise,1,31.5,20,0.864,209.6,17.3,0,3.4,50.0,0.0,54.52,0,0.0,1.817,0.0954
user_00094,2025-01-06,EU,532,Enterprise,4,78.3,75,0.876,585.4,48.9,0,3.5,54.72,0.0,156.44,0,0.0,1.643,0.1281
user_00094,2025-01-07,EU,533,Enterprise,5,67.9,50,0.854,450.0,50.4,0,3.71,56.6,0.0,120.08,0,0.0,1.604,0.1111
user_00094,2025-01-08,EU,534,Enterprise,4,55.6,50,0.883,399.1,39.0,0,3.71,56.41,0.0,107.14,0,0.25,1.488,0.1253
user_00094,2025-01-09,EU,535,Enterprise,4,63.7,57,0.772,433.5,48.9,0,3.57,57.33,-1.0,117.74,0,-0.8,1.394,0.1315
user_00094,2025-01-10,EU,536,Enterprise,5,54.4,49,0.831,383.9,32.3,0,3.57,56.59,0.0,103.86,0,1.58,1.37,0.1276
user_00094,2025-01-11,EU,537,Enterprise,3,48.1,51,0.883,367.5,19.3,0,3.71,57.07,1.0,99.32,0,-0.99,1.328,0.1388
user_00094,2025-01-12,EU,538,Enterprise,5,53.6,45,0.826,331.5,34.6,0,4.29,60.23,4.0,92.02,0,-7.26,1.311,0.1357
user_00094,2025-01-13,EU,539,Enterprise,5,82.9,99,0.858,656.3,46.7,0,4.43,60.89,1.0,179.04,0,-4.76,1.291,0.1508
user_00094,2025-01-14,EU,540,Enterprise,1,77.8,56,0.825,473.7,36.8,0,3.86,62.3,-4.0,127.4,0,-4.65,1.477,0.1182
user_00094,2025-01-15,EU,541,Enterprise,5,72.7,61,0.75,527.5,55.1,0,4.0,64.74,1.0,139.84,0,-6.73,1.512,0.1156
user_00094,2025-01-16,EU,542,Enterprise,3,65.2,51,0.867,495.4,47.6,0,3.86,64.96,-1.0,128.32,0,-6.3,1.49,0.1029
user_00094,2025-01-17,EU,543,Enterprise,5,63.8,56,0.868,490.9,40.8,0,3.86,66.3,0.0,129.24,0,-9.14,1.49,0.1141
user_00094,2025-01-18,EU,544,Enterprise,3,53.0,29,0.837,350.7,28.9,0,3.86,67.0,0.0,90.34,0,-7.73,1.424,0.0827
user_00094,2025-01-19,EU,545,Enterprise,3,49.5,44,0.803,394.8,36.1,0,3.57,66.41,-2.0,102.96,0,-5.94,1.207,0.1114
user_00094,2025-01-20,EU,546,Enterprise,7,67.0,58,0.969,518.5,56.7,0,3.86,64.14,2.0,136.6,0,-2.12,1.46,0.1119
user_00094,2025-01-21,EU,547,Enterprise,4,51.4,47,0.895,384.7,27.5,0,4.29,60.37,3.0,102.52,0,-0.2,1.439,0.1222
user_00094,2025-01-22,EU,548,Enterprise,5,56.1,43,0.844,382.4,37.2,0,4.29,58.0,0.0,102.1,0,4.07,1.46,0.1124
user_00094,2025-01-23,EU,549,Enterprise,3,55.0,43,0.763,398.7,32.4,0,4.29,56.54,0.0,104.54,0,6.2,1.492,0.1079
user_00094,2025-01-24,EU,550,Enterprise,4,66.6,47,0.845,477.4,39.0,0,4.14,56.94,-1.0,124.1,0,7.96,1.468,0.0984
user_00094,2025-01-25,EU,551,Enterprise,1,47.0,45,0.816,395.9,13.5,0,3.86,56.09,-2.0,102.38,0,6.68,1.657,0.1137
user_00094,2025-01-26,EU,552,Enterprise,5,42.1,58,0.824,334.9,53.3,0,4.14,55.03,2.0,94.3,0,7.85,1.657,0.1732
user_00094,2025-01-27,EU,553,Enterprise,5,73.0,61,0.867,528.9,39.1,0,3.86,55.89,-2.0,140.18,0,5.21,1.657,0.1153
user_00094,2025-01-28,EU,554,Enterprise,4,64.2,66,0.871,486.2,37.7,0,3.86,57.71,0.0,131.08,0,1.91,1.439,0.1357
user_00094,2025-01-29,EU,555,Enterprise,4,64.0,69,0.906,485.1,45.4,0,3.71,58.84,-1.0,131.72,0,-2.24,1.414,0.1422
user_00094,2025-01-30,EU,556,Enterprise,5,51.3,57,0.817,375.4,38.9,0,4.0,58.31,2.0,103.94,0,-3.72,1.406,0.1518
user_00094,2025-01-31,EU,557,Enterprise,3,62.3,53,0.815,508.0,30.6,0,3.86,57.7,-1.0,130.86,0,-4.46,1.414,0.1043
user_00094,2025-02-01,EU,558,Enterprise,2,49.8,44,0.847,402.5,22.7,0,4.0,58.1,1.0,104.26,0,-3.79,1.492,0.1093
user_00094,2025-02-02,EU,559,Enterprise,2,44.1,47,0.821,384.2,15.9,0,3.57,58.39,-3.0,100.36,0,-4.71,1.562,0.1223
user_00094,2025-02-03,EU,560,Enterprise,4,60.1,42,0.869,380.6,27.3,0,3.43,56.54,-1.0,101.94,0,-2.16,1.277,0.1104
user_00094,2025-02-04,EU,561,Enterprise,4,52.5,50,0.86,351.9,37.8,0,3.43,54.87,0.0,97.08,0,1.82,1.277,0.1421
user_00094,2025-02-05,EU,562,Enterprise,4,62.8,59,0.8,431.5,35.7,0,3.43,54.7,0.0,117.76,0,4.55,1.222,0.1367
user_00094,2025-02-06,EU,563,Enterprise,5,50.3,55,0.9,448.9,54.4,0,3.43,54.56,0.0,117.84,0,3.6,1.267,0.1225
user_00094,2025-02-07,EU,564,Enterprise,2,60.0,60,0.734,436.2,28.9,0,3.29,54.23,-1.0,117.84,0,4.86,1.342,0.1376
user_00094,2025-02-08,EU,565,Enterprise,3,45.6,47,0.782,362.6,20.9,0,3.43,53.63,1.0,96.64,0,5.48,1.139,0.1296
user_00094,2025-02-09,EU,566,Enterprise,4,56.6,50,0.791,374.6,45.5,0,3.71,55.41,2.0,102.44,0,5.7,1.082,0.1335
user_00094,2025-02-10,EU,567,Enterprise,2,47.2,42,0.726,368.1,28.9,0,3.43,53.57,-2.0,96.26,0,3.76,1.089,0.1141
user_00094,2025-02-11,EU,568,Enterprise,3,69.3,86,0.799,614.7,44.0,0,3.29,55.97,-1.0,163.5,0,-2.66,1.082,0.1399
user_00094,2025-02-12,EU,569,Enterprise,4,51.8,49,0.793,433.5,30.5,0,3.29,54.4,0.0,112.96,0,-3.28,1.082,0.113
user_00094,2025-02-13,EU,570,Enterprise,5,60.3,42,0.856,378.7,38.7,0,3.29,55.83,0.0,101.9,0,-1.37,1.082,0.1109
user_00094,2025-02-14,EU,571,Enterprise,2,68.8,63,0.815,528.0,17.0,0,3.29,57.09,0.0,138.86,0,-3.53,1.139,0.1193
user_00094,2025-02-15,EU,572,Enterprise,3,47.2,50,0.807,371.5,18.5,0,3.29,57.31,0.0,99.64,0,-4.22,1.082,0.1346
user_00094,2025-02-16,EU,573,Enterprise,2,40.0,26,0.801,301.9,13.1,0,3.0,54.94,-2.0,76.78,0,-2.49,1.082,0.0861
user_00094,2025-02-17,EU,574,Enterprise,1,77.3,60,0.768,559.6,22.8,0,2.86,59.24,-1.0,145.68,0,-5.9,1.231,0.1072
user_00094,2025-02-18,EU,575,Enterprise,5,83.7,80,0.822,619.8,58.6,0,3.14,61.3,2.0,166.2,0,-1.8,1.311,0.1291
user_00094,2025-02-19,EU,576,Enterprise,3,52.7,45,0.769,433.1,24.8,0,3.0,61.43,-1.0,111.56,0,-2.01,1.292,0.1039
user_00094,2025-02-20,EU,577,Enterprise,2,68.2,57,0.935,531.9,31.0,0,2.57,62.56,-3.0,137.72,0,-5.09,1.207,0.1072
user_00094,2025-02-21,EU,578,Enterprise,4,54.6,38,0.766,424.0,38.4,0,2.86,60.53,2.0,108.32,0,-2.01,1.207,0.0896
user_00094,2025-02-22,EU,579,Enterprise,2,38.7,50,0.838,272.9,7.6,0,2.71,59.31,-1.0,77.92,0,-0.53,1.24,0.1832
user_00094,2025-02-23,EU,580,Enterprise,2,25.8,20,0.853,169.8,8.4,0,2.71,57.29,0.0,45.72,0,-0.2,1.231,0.1178
user_00094,2025-02-24,EU,581,Enterprise,3,49.8,47,0.785,382.5,22.1,0,3.0,53.36,2.0,101.46,0,5.69,1.207,0.1229
user_00094,2025-02-25,EU,582,Enterprise,3,64.7,69,0.871,552.9,39.3,0,2.71,50.64,-2.0,145.12,0,7.27,1.207,0.1248
user_00094,2025-02-26,EU,583,Enterprise,5,67.5,55,0.821,515.1,46.6,0,3.0,52.76,2.0,134.52,0,5.65,1.301,0.1068
user_00094,2025-02-27,EU,584,Enterprise,3,65.0,60,0.78,416.0,11.5,0,3.14,52.3,1.0,115.1,0,9.24,1.167,0.1442
user_00094,2025-02-28,EU,585,Enterprise,4,62.9,69,0.791,508.7,52.3,0,3.14,53.49,0.0,136.22,0,5.61,1.177,0.1356
user_00094,2025-03-01,EU,586,Enterprise,4,41.0,19,0.879,320.4,26.7,0,3.43,53.81,2.0,79.18,0,4.23,1.207,0.0593
user_00094,2025-03-02,EU,587,Enterprise,3,42.2,28,0.8,292.8,18.1,0,3.57,56.16,1.0,76.3,0,0.33,1.167,0.0956
user_00094,2025-03-03,EU,588,Enterprise,3,74.3,59,0.704,530.9,38.2,0,3.57,59.66,0.0,139.64,0,-4.9,0.994,0.1111
user_00094,2025-03-04,EU,589,Enterprise,5,65.4,55,0.846,494.6,48.1,0,3.86,59.76,2.0,130.0,0,-5.4,0.994,0.1112
user_00094,2025-03-05,EU,590,Enterprise,4,59.6,58,0.836,472.1,42.8,0,3.71,58.63,-1.0,124.94,0,-3.26,1.008,0.1229
user_00094,2025-03-06,EU,591,Enterprise,3,70.7,50,0.884,433.3,38.8,0,3.71,59.44,0.0,116.7,0,-4.89,0.938,0.1154
user_00094,2025-03-07,EU,592,Enterprise,5,63.4,66,0.878,475.3,46.9,0,3.86,59.51,1.0,129.04,0,-2.56,1.019,0.1389
user_00094,2025-03-08,EU,593,Enterprise,2,46.7,41,0.819,331.2,25.9,0,3.57,60.33,-2.0,88.48,0,-3.06,1.019,0.1238
user_00094,2025-03-09,EU,594,Enterprise,4,38.3,31,0.731,276.9,30.3,0,3.71,59.77,1.0,73.54,0,-0.91,0.929,0.112
user_00094,2025-03-10,EU,595,Enterprise,2,45.6,43,0.84,374.0,19.7,0,3.57,55.67,-1.0,97.42,0,4.16,1.016,0.115
user_00094,2025-03-11,EU,596,Enterprise,5,69.5,70,0.741,525.3,44.3,0,3.57,56.26,0.0,141.46,0,2.49,1.069,0.1333
user_00094,2025-03-12,EU,597,Enterprise,3,65.2,49,0.72,464.3,25.5,0,3.43,57.06,-1.0,121.5,0,2.12,1.016,0.1055
user_00094,2025-03-13,EU,598,Enterprise,3,52.7,43,0.811,377.7,31.9,0,3.43,54.49,0.0,99.88,0,3.32,1.016,0.1138
user_00094,2025-03-14,EU,599,Enterprise,5,61.6,50,0.763,410.1,37.1,0,3.43,54.23,0.0,110.84,0,4.1,1.082,0.1219
user_00094,2025-03-15,EU,600,Enterprise,2,52.0,49,0.796,390.4,24.0,0,3.43,54.99,0.0,103.78,0,3.65,1.16,0.1255
user_00094,2025-03-16,EU,601,Enterprise,2,32.3,33,0.808,202.8,18.5,0,3.14,54.13,-2.0,57.52,0,4.56,1.222,0.1627
user_00094,2025-03-17,EU,602,Enterprise,5,73.0,56,0.78,553.8,46.2,0,3.57,58.04,3.0,143.66,0,-1.2,1.284,0.1011
user_00094,2025-03-18,EU,603,Enterprise,2,65.9,53,0.916,507.3,21.3,0,3.14,57.53,-3.0,131.14,0,0.21,1.277,0.1045
user_00094,2025-03-19,EU,604,Enterprise,4,54.8,52,0.842,440.5,45.2,0,3.29,56.04,1.0,115.86,0,0.36,1.277,0.118
user_00094,2025-03-20,EU,605,Enterprise,5,63.3,55,0.794,496.2,41.0,0,3.57,57.56,2.0,129.9,0,-2.68,1.345,0.1108
user_00094,2025-03-21,EU,606,Enterprise,4,56.5,41,0.811,439.7,29.8,0,3.43,56.83,-1.0,112.74,0,-4.02,1.284,0.0932
user_00094,2025-03-22,EU,607,Enterprise,3,42.7,38,0.771,320.9,24.6,0,3.57,55.5,1.0,85.02,0,-1.8,1.225,0.1184
user_00094,2025-03-23,EU,608,Enterprise,1,41.5,57,0.725,400.9,26.2,0,3.43,56.81,-1.0,105.88,0,-5.9,1.383,0.1422
user_00094,2025-03-24,EU,609,Enterprise,5,76.6,78,0.816,596.1,43.6,0,3.43,57.33,0.0,159.44,0,-3.79,1.401,0.1309
user_00094,2025-03-25,EU,610,Enterprise,4,61.4,55,0.895,467.1,41.0,0,3.71,56.69,2.0,123.4,0,-3.99,1.342,0.1177
user_00094,2025-03-26,EU,611,Enterprise,4,66.8,65,0.761,504.8,55.0,0,3.71,58.4,0.0,135.02,0,-5.5,1.345,0.1288
user_00094,2025-03-27,EU,612,Enterprise,2,61.3,66,0.826,518.1,13.2,0,3.29,58.11,-3.0,136.28,0,-3.94,1.399,0.1274
user_00094,2025-03-28,EU,613,Enterprise,5,63.5,59,0.817,475.0,60.8,0,3.43,59.11,1.0,126.9,0,-4.64,1.399,0.1242
user_00094,2025-03-29,EU,614,Enterprise,4,39.7,42,0.704,301.0,20.3,0,3.57,58.69,1.0,81.94,0,-5.66,1.342,0.1395
user_00094,2025-03-30,EU,615,Enterprise,3,48.8,53,0.762,334.2,46.0,0,3.86,59.73,2.0,93.4,0,-1.91,1.277,0.1586
user_00094,2025-03-31,EU,616,Enterprise,5,59.1,46,0.901,412.9,58.4,0,3.86,57.23,0.0,109.7,0,2.02,1.277,0.1114
user_00095,2025-01-01,US,532,Professional,6,55.4,59,0.935,477.5,56.8,0,6.0,55.4,0.0,126.08,0,0.0,0.0,0.1236
user_00095,2025-01-02,US,533,Professional,4,71.1,59,0.806,524.9,30.6,0,5.0,63.25,0.0,138.1,0,0.0,0.0,0.1124
user_00095,2025-01-03,US,534,Professional,4,48.5,45,0.884,366.3,26.7,0,4.67,58.33,0.0,97.66,0,0.0,0.0,0.1228
user_00095,2025-01-04,US,535,Professional,5,48.9,49,0.909,364.1,31.1,0,4.75,55.98,0.0,98.8,0,0.0,0.0,0.1346
user_00095,2025-01-05,US,536,Professional,4,46.8,53,0.829,381.7,33.2,0,4.6,54.14,0.0,102.8,0,0.0,0.894,0.1389
user_00095,2025-01-06,US,537,Professional,5,54.4,57,0.836,468.7,35.3,0,4.67,54.18,0.0,123.22,0,0.0,0.816,0.1216
user_00095,2025-01-07,US,538,Professional,4,63.3,64,0.864,531.5,44.3,0,4.57,55.49,0.0,139.36,0,0.0,0.787,0.1204
user_00095,2025-01-08,US,539,Professional,4,45.7,40,0.824,346.5,28.4,0,4.29,54.1,-2.0,91.64,0,1.42,0.756,0.1154
user_00095,2025-01-09,US,540,Professional,4,58.4,49,0.757,420.8,31.4,0,4.29,52.29,0.0,111.74,0,4.42,0.726,0.1164
user_00095,2025-01-10,US,541,Professional,3,67.0,83,0.788,537.5,29.6,0,4.14,54.93,-1.0,146.7,0,1.09,0.823,0.1544
user_00095,2025-01-11,US,542,Professional,3,47.3,53,0.894,414.4,19.7,0,3.86,54.7,-2.0,109.14,0,-0.82,0.874,0.1279
user_00095,2025-01-12,US,543,Professional,5,34.7,27,0.839,272.0,21.7,0,4.0,52.97,1.0,70.94,0,-0.21,0.866,0.0993
user_00095,2025-01-13,US,544,Professional,6,54.5,62,0.808,447.5,35.9,0,4.14,52.99,1.0,120.8,0,0.63,0.961,0.1385
user_00095,2025-01-14,US,545,Professional,7,67.8,67,0.897,507.5,60.8,0,4.57,53.63,3.0,137.26,0,2.34,1.158,0.132
